DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TAVG,TMAX_7d_AVG,TMIN_7d_AVG,PRCP_7d_SUM,SNOW_7d_SUM,FREEZE_DAYS_7d,TMAX_14d_AVG,TMIN_14d_AVG,PRCP_14d_SUM,SNOW_14d_SUM,FREEZE_DAYS_14d,TMAX_30d_AVG,TMIN_30d_AVG,PRCP_30d_SUM,SNOW_30d_SUM,FREEZE_DAYS_30d,CUM_SNOW,CUM_PRCP,DAYS_BELOW_FREEZING,YEAR,MONTH,DAY,DOY,SEASON,WINTER_DAY,ONI,SKI_SEASON,SEASONAL_ONI
2014-12-10,0.0,0.0,0.0,46.57142857142857,29.714285714285715,,45.836734693877546,30.367346938775512,0.452857142857143,0.0,5.571428571428571,47.1530612244898,30.857142857142858,2.3842857142857143,2.716666666666667,10.428571428571429,49.0047619047619,27.804761904761904,3.037142857142857,2.716666666666667,24.285714285714285,3.1142857142857143,6.472857142857142,51.42857142857143,2014.0,12.0,10.0,344.0,2014-2015,40.0,2.6,2014-2015,0.9
2014-12-11,0.05285714285714286,0.0,0.0,52.285714285714285,31.428571428571427,,47.204081632653065,30.0,0.18000000000000016,0.0,5.857142857142857,46.59183673469387,30.969387755102044,2.4371428571428573,2.716666666666667,10.428571428571429,48.642857142857146,27.895238095238092,3.0900000000000003,2.716666666666667,24.285714285714285,3.1142857142857143,6.525714285714286,52.142857142857146,2014.0,12.0,11.0,345.0,2014-2015,41.0,2.6,2014-2015,0.9
2014-12-12,0.29857142857142854,0.4166666666666667,0.3333333333333333,46.57142857142857,30.857142857142858,,47.44897959183673,29.95918367346939,0.39857142857142874,0.4166666666666667,5.714285714285714,45.60204081632653,30.72448979591837,2.7357142857142853,3.1333333333333333,10.714285714285714,48.290476190476184,28.01904761904762,3.3885714285714283,3.1333333333333333,24.0,3.4714285714285715,6.824285714285714,52.857142857142854,2014.0,12.0,12.0,346.0,2014-2015,42.0,2.6,2014-2015,0.9
2014-12-13,0.011428571428571429,0.16666666666666666,0.3333333333333333,41.142857142857146,25.714285714285715,,46.61224489795918,28.877551020408163,0.36285714285714304,0.5833333333333334,6.142857142857143,44.857142857142854,30.26530612244898,2.485714285714286,2.75,11.0,47.84285714285714,27.814285714285713,3.281428571428571,3.3000000000000003,24.571428571428573,3.6142857142857143,6.8357142857142845,53.857142857142854,2014.0,12.0,13.0,347.0,2014-2015,43.0,2.6,2014-2015,0.9
2014-12-14,0.0,0.0,0.16666666666666666,37.0,21.571428571428573,,45.10204081632653,27.857142857142858,0.36285714285714304,0.5833333333333334,6.142857142857143,44.56122448979592,29.489795918367346,2.165714285714286,2.733333333333333,11.428571428571429,47.41904761904762,27.438095238095237,3.255714285714286,3.3000000000000003,25.142857142857142,3.6142857142857143,6.8357142857142845,54.857142857142854,2014.0,12.0,14.0,348.0,2014-2015,44.0,2.6,2014-2015,0.9
2014-12-15,0.028571428571428574,0.3,0.3333333333333333,36.142857142857146,23.857142857142858,,43.673469387755105,27.36734693877551,0.39142857142857157,0.8833333333333333,6.285714285714286,44.132653061224495,28.96938775510204,2.0142857142857142,3.0333333333333337,11.714285714285714,46.98095238095238,27.38095238095238,3.2842857142857147,3.6,25.142857142857142,3.8714285714285714,6.864285714285714,55.857142857142854,2014.0,12.0,15.0,349.0,2014-2015,45.0,2.6,2014-2015,0.9
2014-12-16,0.09,0.7333333333333334,0.8333333333333334,36.857142857142854,27.428571428571427,,42.367346938775505,27.224489795918366,0.4814285714285716,1.6166666666666665,6.285714285714286,43.56122448979592,28.918367346938776,1.9542857142857142,2.766666666666667,11.714285714285714,46.51904761904762,27.695238095238096,3.3742857142857146,4.333333333333333,25.142857142857142,4.5,6.954285714285713,56.857142857142854,2014.0,12.0,16.0,350.0,2014-2015,46.0,2.6,2014-2015,0.9
2014-12-17,0.008571428571428572,0.03333333333333333,0.16666666666666666,38.857142857142854,26.428571428571427,,41.26530612244898,26.755102040816325,0.49000000000000016,1.6500000000000001,6.428571428571429,43.55102040816327,28.561224489795922,0.9428571428571428,1.6500000000000001,12.0,46.21904761904762,28.02857142857143,3.382857142857143,4.366666666666666,25.142857142857142,4.5285714285714285,6.962857142857142,57.857142857142854,2014.0,12.0,17.0,351.0,2014-2015,47.0,2.6,2014-2015,0.9
2014-12-18,0.0014285714285714286,0.0,0.16666666666666666,39.57142857142857,26.0,,39.44897959183673,25.979591836734695,0.4385714285714287,1.6500000000000001,6.714285714285714,43.326530612244895,27.989795918367346,0.6185714285714285,1.6500000000000001,12.571428571428571,45.9,28.285714285714285,3.384285714285714,4.366666666666666,25.142857142857142,4.5285714285714285,6.9642857142857135,58.857142857142854,2014.0,12.0,18.0,352.0,2014-2015,48.0,2.6,2014-2015,0.9
2014-12-19,0.07142857142857142,0.8333333333333334,1.0,41.42857142857143,27.714285714285715,,38.714285714285715,25.53061224489796,0.2114285714285716,2.066666666666667,6.857142857142857,43.08163265306122,27.744897959183675,0.61,2.4833333333333334,12.571428571428571,45.59523809523809,28.423809523809524,3.4528571428571424,5.2,25.142857142857142,5.242857142857143,7.035714285714285,59.714285714285715,2014.0,12.0,19.0,353.0,2014-2015,49.0,2.6,2014-2015,0.9
2014-12-20,0.4114285714285714,0.9166666666666666,0.8333333333333334,38.857142857142854,31.0,,38.38775510204082,26.285714285714285,0.6114285714285715,2.8166666666666664,6.714285714285714,42.5,27.581632653061227,0.9742857142857143,3.4,12.857142857142858,45.24761904761905,28.495238095238097,3.842857142857143,6.116666666666667,25.142857142857142,6.028571428571429,7.447142857142857,60.57142857142857,2014.0,12.0,20.0,354.0,2014-2015,50.0,2.6,2014-2015,0.9
2014-12-21,0.030000000000000002,0.0,0.3333333333333333,44.857142857142854,32.42857142857143,,39.51020408163265,27.836734693877553,0.6414285714285716,2.8166666666666664,6.285714285714286,42.306122448979586,27.846938775510203,1.0042857142857142,3.4,12.428571428571429,45.17142857142857,28.68095238095238,3.794285714285714,6.116666666666667,24.714285714285715,6.028571428571429,7.477142857142856,61.142857142857146,2014.0,12.0,21.0,355.0,2014-2015,51.0,2.6,2014-2015,0.9
2014-12-22,0.0,0.0,0.0,50.285714285714285,30.857142857142858,,41.53061224489796,28.836734693877553,0.612857142857143,2.5166666666666666,6.0,42.60204081632653,28.102040816326532,1.0042857142857142,3.4,12.285714285714286,45.31904761904762,28.67142857142857,3.525714285714286,6.116666666666667,24.714285714285715,6.028571428571429,7.477142857142856,61.857142857142854,2014.0,12.0,22.0,356.0,2014-2015,52.0,2.6,2014-2015,0.9
2014-12-23,0.0,0.0,0.0,51.142857142857146,28.0,,43.57142857142857,28.918367346938776,0.522857142857143,1.7833333333333332,6.0,42.96938775510204,28.071428571428573,1.0042857142857142,3.4,12.285714285714286,45.49523809523809,28.85238095238095,3.388571428571429,6.116666666666667,24.714285714285715,6.028571428571429,7.477142857142856,62.857142857142854,2014.0,12.0,23.0,357.0,2014-2015,53.0,2.6,2014-2015,0.9
2014-12-24,0.08571428571428572,0.3333333333333333,0.3333333333333333,50.0,28.0,,45.163265306122454,29.142857142857142,0.6000000000000002,2.0833333333333335,6.0,43.214285714285715,27.948979591836736,1.09,3.733333333333333,12.428571428571429,45.79047619047619,29.047619047619047,3.474285714285714,6.45,24.714285714285715,6.314285714285715,7.562857142857141,63.857142857142854,2014.0,12.0,24.0,358.0,2014-2015,54.0,2.6,2014-2015,0.9
2014-12-25,0.2357142857142857,1.0999999999999999,1.3333333333333333,40.42857142857143,17.285714285714285,,45.285714285714285,27.897959183673468,0.8342857142857145,3.1833333333333336,6.0,42.367346938775505,26.938775510204078,1.272857142857143,4.833333333333333,12.714285714285714,45.41904761904762,28.842857142857145,3.71,7.55,24.714285714285715,7.257142857142858,7.798571428571427,64.85714285714286,2014.0,12.0,25.0,359.0,2014-2015,55.0,2.6,2014-2015,0.9
2014-12-26,0.0,0.0,1.1666666666666667,28.571428571428573,14.857142857142858,,43.44897959183674,26.061224489795922,0.7628571428571431,2.35,6.142857142857143,41.08163265306122,25.795918367346935,0.9742857142857142,4.416666666666667,13.0,44.471428571428575,28.514285714285712,3.71,7.55,24.857142857142858,7.257142857142858,7.798571428571427,65.85714285714286,2014.0,12.0,26.0,360.0,2014-2015,56.0,2.6,2014-2015,0.9
2014-12-27,0.0,0.0,1.1666666666666667,33.142857142857146,11.714285714285714,,42.632653061224495,23.30612244897959,0.3514285714285716,1.4333333333333333,6.285714285714286,40.51020408163265,24.795918367346935,0.9628571428571429,4.25,13.0,43.57142857142857,27.90952380952381,3.71,7.55,25.142857142857142,7.257142857142858,7.798571428571427,66.85714285714286,2014.0,12.0,27.0,361.0,2014-2015,57.0,2.6,2014-2015,0.9
2014-12-28,0.0,0.0,1.1666666666666667,40.57142857142857,16.428571428571427,,42.02040816326531,21.020408163265305,0.3214285714285716,1.4333333333333333,6.714285714285714,40.765306122448976,24.428571428571427,0.9628571428571429,4.25,13.0,42.90952380952381,27.314285714285717,3.71,7.55,25.714285714285715,7.257142857142858,7.798571428571427,67.85714285714286,2014.0,12.0,28.0,362.0,2014-2015,58.0,2.6,2014-2015,0.9
2014-12-29,0.002857142857142857,0.0,0.6666666666666666,43.142857142857146,16.714285714285715,,41.0,19.0,0.32428571428571445,1.4333333333333333,7.0,41.265306122448976,23.918367346938776,0.9371428571428572,3.9499999999999997,13.0,42.62857142857143,26.8,3.4514285714285715,7.0,26.0,7.257142857142858,7.801428571428571,68.85714285714286,2014.0,12.0,29.0,363.0,2014-2015,59.0,2.6,2014-2015,0.9
2014-12-30,0.0842857142857143,1.6166666666666665,1.8333333333333333,36.57142857142857,14.285714285714286,,38.91836734693878,17.040816326530614,0.40857142857142875,3.0500000000000003,7.0,41.244897959183675,22.979591836734695,0.9314285714285714,4.833333333333333,13.0,42.476190476190474,26.195238095238096,3.2157142857142857,8.6,26.428571428571427,8.642857142857142,7.885714285714284,69.85714285714286,2014.0,12.0,30.0,364.0,2014-2015,60.0,2.6,2014-2015,0.9
2014-12-31,0.0014285714285714286,0.0,1.6666666666666667,24.857142857142858,8.285714285714286,,35.326530612244895,14.224489795918368,0.32428571428571445,2.716666666666667,7.0,40.244897959183675,21.683673469387752,0.9242857142857143,4.8,13.0,41.9,25.433333333333334,3.0371428571428574,8.6,26.714285714285715,8.642857142857142,7.887142857142856,70.85714285714286,2014.0,12.0,31.0,365.0,2014-2015,61.0,2.6,2014-2015,0.9
2015-01-01,0.0,0.0,1.5,31.285714285714285,6.571428571428571,,34.02040816326531,12.693877551020408,0.08857142857142876,1.6166666666666665,7.0,39.6530612244898,20.295918367346935,0.9228571428571428,4.8,13.0,41.44761904761905,24.714285714285715,2.8871428571428575,7.599999999999999,26.714285714285715,8.642857142857142,7.887142857142856,71.85714285714286,2015.0,1.0,1.0,1.0,2014-2015,62.0,0.5,2014-2015,0.9
2015-01-02,0.0,0.0,1.0,38.0,10.857142857142858,,35.36734693877551,12.122448979591837,0.08857142857142876,1.6166666666666665,7.0,39.40816326530612,19.091836734693878,0.8514285714285714,3.966666666666667,13.142857142857142,41.41428571428571,24.02857142857143,1.8671428571428572,6.449999999999999,27.0,8.642857142857142,7.887142857142856,72.85714285714286,2015.0,1.0,2.0,2.0,2014-2015,63.0,0.5,2014-2015,0.9
2015-01-03,0.0,0.0,0.6666666666666666,43.42857142857143,14.428571428571429,,36.836734693877546,12.510204081632653,0.08857142857142876,1.6166666666666665,7.0,39.734693877551024,17.908163265306122,0.44,3.0500000000000003,13.285714285714286,41.43809523809524,23.376190476190477,1.5414285714285716,6.449999999999999,27.571428571428573,8.642857142857142,7.887142857142856,73.85714285714286,2015.0,1.0,3.0,3.0,2014-2015,64.0,0.5,2014-2015,0.9
2015-01-04,0.0,0.0,0.3333333333333333,47.714285714285715,20.0,,37.857142857142854,13.020408163265305,0.08857142857142876,1.6166666666666665,7.0,39.93877551020408,17.020408163265305,0.41000000000000003,3.0500000000000003,13.714285714285714,41.53333333333334,23.004761904761903,1.4614285714285715,6.449999999999999,27.714285714285715,8.642857142857142,7.887142857142856,74.85714285714286,2015.0,1.0,4.0,4.0,2014-2015,65.0,0.5,2014-2015,0.9
2015-01-05,0.0,0.0,0.3333333333333333,47.714285714285715,23.571428571428573,,38.51020408163265,14.0,0.0857142857142859,1.6166666666666665,7.0,39.755102040816325,16.5,0.41000000000000003,3.0500000000000003,14.0,41.55714285714286,22.680952380952384,1.4142857142857144,6.449999999999999,28.142857142857142,8.642857142857142,7.887142857142856,75.85714285714286,2015.0,1.0,5.0,5.0,2014-2015,66.0,0.5,2014-2015,0.9
2015-01-06,0.0,0.0,0.3333333333333333,51.57142857142857,26.142857142857142,,40.6530612244898,15.693877551020408,0.0014285714285714286,0.0,6.857142857142857,39.785714285714285,16.36734693877551,0.41000000000000003,3.0500000000000003,13.857142857142858,41.69047619047619,22.595238095238095,1.4142857142857144,6.449999999999999,28.0,8.642857142857142,7.887142857142856,76.71428571428571,2015.0,1.0,6.0,6.0,2014-2015,67.0,0.5,2014-2015,0.9
2015-01-07,0.0,0.0,0.16666666666666666,53.142857142857146,24.142857142857142,,44.69387755102041,17.95918367346939,0.0,0.0,6.857142857142857,40.01020408163265,16.091836734693878,0.3242857142857143,2.716666666666667,13.857142857142858,41.92380952380953,22.49047619047619,1.4142857142857144,6.449999999999999,28.142857142857142,8.642857142857142,7.887142857142856,77.71428571428571,2015.0,1.0,7.0,7.0,2014-2015,68.0,0.5,2014-2015,0.9
2015-01-08,0.0,0.0,0.0,51.42857142857143,23.142857142857142,,47.57142857142857,20.3265306122449,0.0,0.0,6.857142857142857,40.795918367346935,16.510204081632654,0.08857142857142855,1.6166666666666665,13.857142857142858,42.10476190476191,22.314285714285713,1.4142857142857144,6.449999999999999,28.142857142857142,8.642857142857142,7.887142857142856,78.71428571428571,2015.0,1.0,8.0,8.0,2014-2015,69.0,0.5,2014-2015,0.9
2015-01-09,0.0,0.0,0.0,46.57142857142857,26.571428571428573,,48.795918367346935,22.571428571428573,0.0,0.0,6.714285714285714,42.08163265306122,17.346938775510203,0.08857142857142855,1.6166666666666665,13.714285714285714,42.10476190476191,22.20952380952381,1.4142857142857144,6.449999999999999,28.142857142857142,8.642857142857142,7.887142857142856,79.57142857142857,2015.0,1.0,9.0,9.0,2014-2015,70.0,0.5,2014-2015,0.9
2015-01-10,0.0,0.0,0.0,44.0,28.428571428571427,,48.87755102040817,24.571428571428573,0.0,0.0,6.428571428571429,42.857142857142854,18.54081632653061,0.08857142857142855,1.6166666666666665,13.428571428571429,41.82857142857143,22.10952380952381,1.3614285714285714,6.449999999999999,28.142857142857142,8.642857142857142,7.887142857142856,80.28571428571429,2015.0,1.0,10.0,10.0,2014-2015,71.0,0.5,2014-2015,0.9
2015-01-11,0.0,0.0,0.0,48.857142857142854,28.571428571428573,,49.04081632653061,25.79591836734694,0.0,0.0,6.428571428571429,43.44897959183674,19.408163265306122,0.08857142857142855,1.6166666666666665,13.428571428571429,41.904761904761905,22.033333333333335,1.0628571428571427,6.033333333333334,28.428571428571427,8.642857142857142,7.887142857142856,81.28571428571429,2015.0,1.0,11.0,11.0,2014-2015,72.0,0.5,2014-2015,0.9
2015-01-12,0.0,0.0,0.0,48.857142857142854,26.714285714285715,,49.204081632653065,26.244897959183675,0.0,0.0,6.428571428571429,43.857142857142854,20.122448979591837,0.0857142857142857,1.6166666666666665,13.428571428571429,42.16190476190476,22.066666666666666,1.0514285714285714,5.866666666666667,28.428571428571427,8.642857142857142,7.887142857142856,82.28571428571429,2015.0,1.0,12.0,12.0,2014-2015,73.0,0.5,2014-2015,0.9
2015-01-13,0.0,0.0,0.0,44.42857142857143,23.857142857142858,,48.183673469387756,25.918367346938773,0.0,0.0,6.571428571428571,44.41836734693878,20.80612244897959,0.0014285714285714286,0.0,13.428571428571429,42.40952380952381,22.142857142857142,1.0514285714285714,5.866666666666667,28.428571428571427,8.642857142857142,7.887142857142856,83.28571428571429,2015.0,1.0,13.0,13.0,2014-2015,74.0,0.5,2014-2015,0.9
2015-01-14,0.0,0.0,0.0,43.0,19.285714285714285,,46.734693877551024,25.22448979591837,0.0,0.0,6.571428571428571,45.714285714285715,21.591836734693878,0.0,0.0,13.428571428571429,42.63809523809524,21.99047619047619,1.022857142857143,5.566666666666666,28.428571428571427,8.642857142857142,7.887142857142856,84.28571428571429,2015.0,1.0,14.0,14.0,2014-2015,75.0,0.5,2014-2015,0.9
2015-01-15,0.0,0.0,0.0,45.42857142857143,19.714285714285715,,45.87755102040817,24.73469387755102,0.0,0.0,6.571428571428571,46.724489795918366,22.53061224489796,0.0,0.0,13.428571428571429,42.92380952380953,21.73333333333333,0.9328571428571427,4.833333333333333,28.428571428571427,8.642857142857142,7.887142857142856,85.28571428571429,2015.0,1.0,15.0,15.0,2014-2015,76.0,0.5,2014-2015,0.9
2015-01-16,0.0,0.0,0.0,48.57142857142857,24.714285714285715,,46.163265306122454,24.46938775510204,0.0,0.0,6.428571428571429,47.4795918367347,23.520408163265305,0.0,0.0,13.142857142857142,43.24761904761905,21.676190476190474,0.9242857142857143,4.8,28.142857142857142,8.642857142857142,7.887142857142856,86.0,2015.0,1.0,16.0,16.0,2014-2015,77.0,0.5,2014-2015,0.9
2015-01-17,0.0,0.0,0.0,49.285714285714285,31.571428571428573,,46.91836734693878,24.918367346938773,0.0,0.0,6.428571428571429,47.89795918367347,24.744897959183675,0.0,0.0,12.857142857142858,43.57142857142857,21.86190476190476,0.9228571428571428,4.8,27.857142857142858,8.642857142857142,7.887142857142856,86.71428571428571,2015.0,1.0,17.0,17.0,2014-2015,78.0,0.5,2014-2015,0.9
2015-01-18,0.0,0.0,0.0,53.857142857142854,31.571428571428573,,47.632653061224495,25.346938775510207,0.0,0.0,6.285714285714286,48.336734693877546,25.571428571428573,0.0,0.0,12.714285714285714,43.98571428571428,21.99047619047619,0.8514285714285714,3.966666666666667,27.857142857142858,8.642857142857142,7.887142857142856,87.57142857142857,2015.0,1.0,18.0,18.0,2014-2015,79.0,0.5,2014-2015,0.9
2015-01-19,0.0,0.0,0.0,54.0,29.428571428571427,,48.367346938775505,25.73469387755102,0.0,0.0,6.285714285714286,48.785714285714285,25.98979591836735,0.0,0.0,12.714285714285714,44.490476190476194,21.938095238095237,0.44,3.0500000000000003,28.0,8.642857142857142,7.887142857142856,88.57142857142857,2015.0,1.0,19.0,19.0,2014-2015,80.0,0.5,2014-2015,0.9
2015-01-20,0.0,0.0,0.0,52.142857142857146,24.857142857142858,,49.46938775510204,25.877551020408163,0.0,0.0,6.285714285714286,48.826530612244895,25.897959183673468,0.0,0.0,12.857142857142858,44.733333333333334,21.685714285714287,0.41000000000000003,3.0500000000000003,28.428571428571427,8.642857142857142,7.887142857142856,89.57142857142857,2015.0,1.0,20.0,20.0,2014-2015,81.0,0.5,2014-2015,0.9
2015-01-21,0.0,0.0,0.0,46.714285714285715,20.857142857142858,,50.0,26.102040816326532,0.0,0.0,6.285714285714286,48.367346938775505,25.663265306122447,0.0,0.0,12.857142857142858,44.614285714285714,21.35238095238095,0.41000000000000003,3.0500000000000003,28.714285714285715,8.642857142857142,7.887142857142856,90.57142857142857,2015.0,1.0,21.0,21.0,2014-2015,82.0,0.5,2014-2015,0.9
2015-01-22,0.0,0.0,0.0,44.714285714285715,19.428571428571427,,49.89795918367347,26.061224489795922,0.0,0.0,6.285714285714286,47.88775510204082,25.397959183673468,0.0,0.0,12.857142857142858,44.4,21.066666666666666,0.41000000000000003,3.0500000000000003,28.714285714285715,8.642857142857142,7.887142857142856,91.57142857142857,2015.0,1.0,22.0,22.0,2014-2015,83.0,0.5,2014-2015,0.9
2015-01-23,0.0,0.0,0.0,45.0,20.285714285714285,,49.38775510204082,25.428571428571427,0.0,0.0,6.571428571428571,47.775510204081634,24.948979591836736,0.0,0.0,13.0,44.233333333333334,20.809523809523807,0.3242857142857143,2.7166666666666663,28.714285714285715,8.642857142857142,7.887142857142856,92.57142857142857,2015.0,1.0,23.0,23.0,2014-2015,84.0,0.5,2014-2015,0.9
2015-01-24,0.0,0.0,0.0,49.57142857142857,22.714285714285715,,49.42857142857143,24.163265306122447,0.0,0.0,6.857142857142857,48.173469387755105,24.54081632653061,0.0,0.0,13.285714285714286,44.53809523809524,20.99047619047619,0.08857142857142855,1.6166666666666665,28.714285714285715,8.642857142857142,7.887142857142856,93.57142857142857,2015.0,1.0,24.0,24.0,2014-2015,85.0,0.5,2014-2015,0.9
2015-01-25,0.0,0.0,0.0,55.285714285714285,27.428571428571427,,49.632653061224495,23.571428571428573,0.0,0.0,6.857142857142857,48.632653061224495,24.45918367346939,0.0,0.0,13.142857142857142,45.42857142857143,21.40952380952381,0.08857142857142855,1.6166666666666665,28.571428571428573,8.642857142857142,7.887142857142856,94.42857142857143,2015.0,1.0,25.0,25.0,2014-2015,86.0,0.5,2014-2015,0.9
2015-01-26,0.0,0.0,0.0,57.857142857142854,27.571428571428573,,50.183673469387756,23.30612244897959,0.0,0.0,6.571428571428571,49.275510204081634,24.520408163265305,0.0,0.0,12.857142857142858,46.25238095238095,21.938095238095237,0.08857142857142855,1.6166666666666665,28.285714285714285,8.642857142857142,7.887142857142856,95.14285714285714,2015.0,1.0,26.0,26.0,2014-2015,87.0,0.5,2014-2015,0.9
2015-01-27,0.04142857142857143,0.3333333333333333,0.3333333333333333,51.42857142857143,25.571428571428573,,50.08163265306122,23.408163265306122,0.04142857142857148,0.3333333333333333,6.571428571428571,49.775510204081634,24.642857142857142,0.041428571428571426,0.3333333333333333,12.857142857142858,46.614285714285714,22.24285714285714,0.12999999999999998,1.95,28.285714285714285,8.928571428571429,7.928571428571426,96.14285714285714,2015.0,1.0,27.0,27.0,2014-2015,88.0,0.5,2014-2015,0.9
2015-01-28,0.038571428571428576,0.0,0.16666666666666666,42.57142857142857,24.142857142857142,,49.48979591836735,23.877551020408163,0.0800000000000002,0.3333333333333333,6.571428571428571,49.744897959183675,24.989795918367346,0.07999999999999999,0.3333333333333333,12.857142857142858,46.595238095238095,22.49047619047619,0.1657142857142857,1.95,28.285714285714285,8.928571428571429,7.967142857142855,97.14285714285714,2015.0,1.0,28.0,28.0,2014-2015,89.0,0.5,2014-2015,0.9
2015-01-29,0.0,0.0,0.0,47.714285714285715,23.857142857142858,,49.91836734693878,24.510204081632654,0.0800000000000002,0.3333333333333333,6.571428571428571,49.90816326530613,25.285714285714285,0.07999999999999999,0.3333333333333333,12.857142857142858,46.96666666666666,22.809523809523807,0.08142857142857142,0.3333333333333333,28.285714285714285,8.928571428571429,7.967142857142855,98.14285714285714,2015.0,1.0,29.0,29.0,2014-2015,90.0,0.5,2014-2015,0.9
2015-01-30,0.0,0.0,0.0,48.0,25.571428571428573,,50.3469387755102,25.26530612244898,0.0800000000000002,0.3333333333333333,6.571428571428571,49.867346938775505,25.346938775510203,0.07999999999999999,0.3333333333333333,13.142857142857142,47.73809523809524,23.385714285714283,0.07999999999999999,0.3333333333333333,28.285714285714285,8.928571428571429,7.967142857142855,99.14285714285714,2015.0,1.0,30.0,30.0,2014-2015,91.0,0.5,2014-2015,0.9
2015-01-31,0.0,0.0,0.0,46.57142857142857,24.428571428571427,,49.91836734693878,25.51020408163265,0.0800000000000002,0.3333333333333333,6.571428571428571,49.673469387755105,24.836734693877553,0.07999999999999999,0.3333333333333333,13.428571428571429,48.24761904761905,23.98095238095238,0.07999999999999999,0.3333333333333333,28.285714285714285,8.928571428571429,7.967142857142855,100.14285714285714,2015.0,1.0,31.0,31.0,2014-2015,92.0,0.5,2014-2015,0.9
2015-02-01,0.0,0.0,0.0,50.285714285714285,20.714285714285715,,49.204081632653065,24.551020408163264,0.0800000000000002,0.3333333333333333,6.714285714285714,49.41836734693878,24.061224489795915,0.07999999999999999,0.3333333333333333,13.571428571428571,48.65714285714286,24.309523809523807,0.07999999999999999,0.3333333333333333,28.285714285714285,8.928571428571429,7.967142857142855,101.14285714285714,2015.0,2.0,1.0,32.0,2014-2015,93.0,0.5,2014-2015,0.9
2015-02-02,0.0,0.0,0.0,52.285714285714285,24.285714285714285,,48.40816326530612,24.081632653061224,0.0800000000000002,0.3333333333333333,6.857142857142857,49.295918367346935,23.69387755102041,0.07999999999999999,0.3333333333333333,13.428571428571429,48.95238095238095,24.63809523809524,0.07999999999999999,0.3333333333333333,28.142857142857142,8.928571428571429,7.967142857142855,102.0,2015.0,2.0,2.0,33.0,2014-2015,94.0,0.5,2014-2015,0.9
2015-02-03,0.0014285714285714286,0.0,0.0,51.857142857142854,29.571428571428573,,48.46938775510204,24.653061224489797,0.04000000000000014,0.0,6.428571428571429,49.275510204081634,24.03061224489796,0.08142857142857142,0.3333333333333333,13.0,49.09047619047619,24.957142857142856,0.08142857142857142,0.3333333333333333,27.714285714285715,8.928571428571429,7.968571428571427,102.57142857142857,2015.0,2.0,3.0,34.0,2014-2015,95.0,0.5,2014-2015,0.9
2015-02-04,0.0,0.0,0.0,55.714285714285715,30.714285714285715,,50.3469387755102,25.591836734693878,0.0014285714285714286,0.0,6.142857142857143,49.91836734693878,24.73469387755102,0.08142857142857142,0.3333333333333333,12.714285714285714,49.357142857142854,25.195238095238096,0.08142857142857142,0.3333333333333333,27.428571428571427,8.928571428571429,7.968571428571427,103.28571428571429,2015.0,2.0,4.0,35.0,2014-2015,96.0,0.5,2014-2015,0.9
2015-02-05,0.0,0.0,0.0,57.57142857142857,31.428571428571427,,51.755102040816325,26.6734693877551,0.0014285714285714286,0.0,5.714285714285714,50.836734693877546,25.591836734693878,0.08142857142857142,0.3333333333333333,12.285714285714286,49.55714285714286,25.37142857142857,0.08142857142857142,0.3333333333333333,27.142857142857142,8.928571428571429,7.968571428571427,103.85714285714286,2015.0,2.0,5.0,36.0,2014-2015,97.0,0.5,2014-2015,0.9
2015-02-06,0.15714285714285717,0.0,0.0,55.714285714285715,38.142857142857146,,52.857142857142854,28.46938775510204,0.1585714285714286,0.0,4.714285714285714,51.60204081632653,26.867346938775512,0.2385714285714286,0.3333333333333333,11.285714285714286,49.642857142857146,25.83809523809524,0.23857142857142857,0.3333333333333333,26.142857142857142,8.928571428571429,8.125714285714285,103.85714285714286,2015.0,2.0,6.0,37.0,2014-2015,98.0,0.5,2014-2015,0.9
2015-02-07,1.6528571428571428,0.0,0.0,52.142857142857146,33.57142857142857,,53.6530612244898,29.775510204081634,1.8114285714285716,0.0,4.285714285714286,51.785714285714285,27.642857142857142,1.8914285714285715,0.3333333333333333,10.857142857142858,49.66666666666667,26.185714285714287,1.8914285714285715,0.3333333333333333,25.714285714285715,8.928571428571429,9.778571428571427,104.42857142857143,2015.0,2.0,7.0,38.0,2014-2015,99.0,0.5,2014-2015,0.9
2015-02-08,0.6642857142857144,0.0,0.0,47.714285714285715,30.428571428571427,,53.285714285714285,31.163265306122447,2.475714285714286,0.0,4.285714285714286,51.244897959183675,27.857142857142858,2.5557142857142856,0.3333333333333333,11.0,49.7047619047619,26.314285714285713,2.5557142857142856,0.3333333333333333,25.857142857142858,8.928571428571429,10.44285714285714,105.42857142857143,2015.0,2.0,8.0,39.0,2014-2015,100.0,0.5,2014-2015,0.9
2015-02-09,1.337142857142857,0.75,0.6666666666666666,43.714285714285715,30.142857142857142,,52.06122448979592,32.0,3.812857142857143,0.75,4.285714285714286,50.23469387755102,28.04081632653061,3.892857142857143,1.0833333333333333,11.142857142857142,49.695238095238096,26.37142857142857,3.892857142857143,1.0833333333333333,26.0,9.571428571428571,11.779999999999998,106.28571428571429,2015.0,2.0,9.0,40.0,2014-2015,101.0,0.5,2014-2015,0.9
